,Unnamed: 0,title,artist,track_uri,year,pos1999,pos2000,pos2001,pos2002,pos2003,pos2004,pos2005,pos2006,pos2007,pos2008,pos2009,pos2010,pos2011,pos2012,pos2013,pos2014,pos2015,pos2016,pos2017,pos2018,acousticness,danceability,duration_ms,energy,instrumentalness,loudness,speechiness,valence,tempo,liveness,genre
2335,2335,"Can't Get Enough Of Your Love, Babe",Barry White,3mWpUEBYnv9SIFWfixSJFx,1974,0,1421,1585,0,0,1782,1804,1957,1940,1867,0,0,0,0,0,0,0,0,0,0,0.114,0.7290000000000001,274000,0.78,0.106,-7.604,0.0631,0.795,111.833,0.0759,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
2336,2336,Change,Tears For Fears,2JhIaeltCDCcp02K936tgx,1982,0,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867,0.61,254000,0.8009999999999999,0.299,-5.979,0.0301,0.835,125.257,0.23800000000000002,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'sophisti-pop', 'synthpop']"
2337,2337,Comment ça va,Shorts,7evg9DnEL9xmlZmv7qZ6QK,1983,0,1424,0,0,0,0,0,0,1965,0,0,0,0,0,0,0,0,0,0,0,0.0742,0.633,209427,0.741,0.0,-6.354,0.0283,0.9640000000000001,127.9,0.0763,0
2338,2338,Crazy For You,Madonna,6B4oVElDIKRNcNUary0WG7,1985,0,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.662,224320,0.7190000000000001,0.0,-6.606,0.0298,0.511,95.001,0.102,"['dance pop', 'pop']"
2339,2339,Dance Little Sister,Terence Trent D'Arby,4o9Kj7onklt6xbYl3jVArp,1987,0,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,0.722,234640,0.696,0.0,-11.095,0.0901,0.93,115.397,0.0755,"['dance rock', 'new romantic', 'new wave', 'new wave pop']"
2340,2340,Day Tripper,Beatles,29b2b96jozyD9GPCkOrVLs,1965,0,1427,1673,1780,1558,1459,1556,1479,1405,1474,1444,1680,1399,1464,1740,0,0,0,0,0,0.12,0.665,169000,0.782,4.19e-06,-8.437999999999999,0.0307,0.731,137.453,0.125,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
2341,2341,Don't Talk To Him,Cliff Richard,62QvdoY9LzU8sVDLq98wXa,1963,0,1430,1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.745,184480,0.612,0.000359,-6.888,0.0277,0.93,120.962,0.12300000000000001,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'mellow gold', 'rock-and-roll', 'soft rock']"
2342,2342,Down By The Lazy River,The Osmonds,5d5cGi6C6MEfCeW1sZDoST,1973,0,1431,1633,1749,0,1898,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29600000000000004,0.597,160600,0.941,0.0,-4.356,0.0856,0.935,142.195,0.31,['bubblegum pop']
2343,2343,Heroes And Villains,Beach Boys,7BO7ZbaEmgCSSp3znPMxN4,1967,0,1436,1380,1006,0,1203,1285,1587,1329,1504,1780,1902,1823,0,0,0,0,0,0,0,0.524,0.426,219307,0.583,4.05e-06,-7.442,0.0354,0.23199999999999998,116.803,0.147,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']"
2344,2344,I See The Rain,Marmalade,2BCVsvwkMxJ9LHLqolpXV4,1967,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032900000000000003,0.301,228693,0.7290000000000001,0.0693,-5.739,0.0315,0.35600000000000004,87.56200000000001,0.0715,"['bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']"
2345,2345,Hollywood Seven,Alides Hidding,0,1980,0,1439,1637,1555,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2346,2346,I'll Be Your Baby Tonight,Bob Dylan,032kwZ9kg4yIaIPBOOIwlm,1967,0,1440,0,1915,1902,1882,1863,0,1759,1965,0,0,0,0,0,0,0,0,0,0,0.45399999999999996,0.512,159360,0.23,0.000139,-16.412,0.0301,0.457,127.56700000000001,0.0508,"['classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']"
2347,2347,I'm Your Boogie Man,KC & The Sunshine Band,3Hya20ZNnlLzGLCpzJR6bv,1977,0,1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156,0.765,241920,0.927,5.97e-06,-5.715,0.0399,0.927,113.32600000000001,0.0391,"['disco', 'funk', 'motown', 'soft rock']"
2348,2348,If Paradise Is Half As Nice,Amen Corner,5LqgYSG0yPJTsPzkk3nnya,1969,0,1442,1394,1229,1154,1139,1501,1887,1506,1469,0,1963,0,0,0,0,0,0,0,0,0.134,0.462,170107,0.49700000000000005,0.0,-9.51,0.0291,0.71,112.647,0.37799999999999995,"['bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
2349,2349,J'Aime La Vie,Sandra Kim,5opXus6JIe9UD94Qk24RYB,1986,0,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.594,184088,0.8109999999999999,0.0,-5.9110000000000005,0.0319,0.6679999999999999,139.112,0.0998,0
2350,2350,Lady Of The Morning,"Marvin, Welch & Farrar",09LcAoxQgX0cbzyYT6nZ78,1971,0,1445,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0.5539999999999999,220000,0.48700000000000004,0.0,-11.97,0.0296,0.728,131.705,0.0772,0
2351,2351,Lay Love On You,Luisa Fernandez,4Yg9m0zltb6sDDrqw2OUCt,1978,0,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0.602,238160,0.932,8.05e-06,-3.7969999999999997,0.0463,0.792,127.08200000000001,0.353,['classic uk pop']
2352,2352,Maneater,Hall & Oates,7j74lucZ59vqN67Ipe2ZcY,1982,0,1450,1383,1664,1785,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405,0.7240000000000001,273173,0.498,8.56e-05,-13.083,0.0423,0.823,88.825,0.0761,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2353,2353,More Than This,Roxy Music,6N7gPTru90HYLRUIVDQ185,1982,0,1451,0,1783,1751,1911,0,1953,1975,1897,1970,1935,0,0,1758,1728,0,0,0,0,0.0508,0.653,270652,0.6659999999999999,0.0466,-7.808,0.0249,0.765,128.505,0.139,"['album rock', 'art rock', 'classic rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'sophisti-pop']"
2354,2354,Open Your Heart,Madonna,3kme5Qos8h04yrKxsgur79,1986,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261,0.6559999999999999,229280,0.899,0.0,-5.039,0.0565,0.865,113.23899999999999,0.0936,"['dance pop', 'pop']"
2355,2355,Piece Of The Rock,Mother's Finest,4Cg77xT2idYBAFNLTpmiHh,1978,0,1457,1794,1200,1892,1604,0,1974,0,0,0,0,0,0,0,0,0,0,0,0,0.00585,0.7090000000000001,203667,0.8490000000000001,5.79e-06,-7.527,0.0395,0.518,126.70200000000001,0.18600000000000003,['funk rock']
2356,2356,Real Cool World,Greatest Show on Earth,0,1970,0,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2357,2357,Ride My See-Saw,Moody Blues,6tMNYGXJ1L6wjbSkAXWyHh,1968,0,1465,1389,1762,0,1732,1888,1956,0,1995,0,0,0,0,1767,1880,0,0,0,0,0.0805,0.33399999999999996,219227,0.872,0.301,-10.4,0.0371,0.7879999999999999,154.816,0.847,"['album rock', 'art rock', 'british invasion', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'psychedelic rock', 'rock', 'soft rock', 'symphonic rock']"
2358,2358,Showdown,Electric Light Orchestra,5xAZDlzqvI1wflhB4mzYoz,1974,0,1471,0,1428,0,0,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46799999999999997,0.721,249227,0.456,0.0030800000000000003,-12.524000000000001,0.0325,0.9640000000000001,113.229,0.174,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
2359,2359,The Man Who Sold The World,Lulu,6AlKEuFclvlnxomoMdWF5j,1974,0,1474,1706,1683,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728,0.496,154893,0.8029999999999999,0.0,-7.002000000000001,0.0648,0.606,134.52100000000002,0.322,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll']"
2360,2360,As Long As You Follow,Fleetwood Mac,0TevBnk5pL8DEqKixmcgt9,1988,0,1481,0,0,1829,1894,0,1967,0,0,1985,1992,0,1778,1793,1706,0,0,0,0,0.237,0.6,258053,0.6459999999999999,0.0,-6.876,0.0228,0.501,102.728,0.466,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
2361,2361,Back On The Chain Gang,The Pretenders,7gtTkEWb2BbjG6nJ3jZqZg,1982,0,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87e-05,0.61,234999,0.8140000000000001,0.778,-6.742000000000001,0.0269,0.7,153.034,0.131,0
2362,2362,Brick House,Commodores,5VJjhHyG8NZ5xdgG6uTb3P,1978,0,1483,1516,1581,1671,1744,0,1860,0,1997,1784,1392,1693,0,0,0,0,0,0,0,0.0731,0.831,208893,0.782,0.0171,-10.48,0.0595,0.631,107.87700000000001,0.032,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']"
2363,2363,Burning Heart,Survivor,2avaSeKHI5l4sLruVfLdi2,1986,0,1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0.6509999999999999,230720,0.665,7.91e-06,-7.43,0.0269,0.647,97.99600000000001,0.0403,0
2364,2364,(You Gotta Walk) Don't Look Back,Peter Tosh & Mick Jagger,26pSJYUGhYXadRqbmj1Dzh,1979,0,1487,1809,1800,1929,1800,1750,1785,0,1933,1997,0,0,1240,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2365,2365,Fred Astaire,The Mo,2pJM2gBzkYrJGl1R9S9JlE,1981,0,1491,1878,1371,1696,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579999999999999,0.41100000000000003,742960,0.23800000000000002,0.0,-15.215,0.0315,0.271,78.755,0.085,0
2366,2366,Hallelujah,Milk & Honey,3aMDNoO11TuiiNPEvKOLzY,1979,0,1492,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6709999999999999,0.5429999999999999,203707,0.37799999999999995,0.0,-10.841,0.026000000000000002,0.536,131.63299999999998,0.134,0
2367,2367,Good Luck Charm,Elvis Presley,19gotedXtqeE8dWju6WURW,1962,0,1493,1589,0,1540,1865,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.618,145080,0.467,1.05e-05,-13.165999999999999,0.0336,0.904,121.646,0.5,"['rock-and-roll', 'rockabilly']"
2368,2368,Holy Holy Life,Golden Earring,2FIRPEZozdZf3YwvwviALb,1971,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034100000000000003,0.402,234787,0.794,0.000136,-9.517999999999999,0.0421,0.65,132.717,0.433,"['album rock', 'classic rock', 'dutch pop', 'dutch prog', 'dutch rock', 'hard rock', 'nederpop', 'rock']"
2369,2369,Hot Stuff,Rolling Stones,5rBS5AlKXpdb3tJJ2D8QdW,1976,0,1498,0,0,0,0,0,0,0,0,0,1922,0,1657,0,0,0,0,0,0,0.278,0.7879999999999999,320893,0.768,0.000161,-7.25,0.0601,0.852,100.118,0.0654,"['album rock', 'british invasion', 'classic rock', 'rock']"
2370,2370,Iedereen Doet 't,Robert Long,0,1986,0,1500,1443,1806,1851,1872,0,1916,1724,1841,1868,1968,1983,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2371,2371,Just When I Needed You The Most,Randy Vanwarmer,5CXkUPzAUuM9r4712dPZ51,1979,0,1501,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0.583,241747,0.313,0.0,-14.36,0.0256,0.34600000000000003,96.71700000000001,0.121,0
2372,2372,Tante Julia,Boudewijn de Groot,1OwtrzKxQWMjdxII4CGUfY,1974,0,1503,0,0,1766,1271,1191,1488,1497,1516,0,0,0,0,0,0,0,0,0,0,0.445,0.757,168293,0.498,0.0,-12.113,0.0335,0.629,101.79799999999999,0.0522,"['dutch pop', 'dutch rock', 'folk rock', 'nederpop']"
2373,2373,Little Sister,Elvis Presley,5jRnmQJAwBbtikNcvYbp3B,1962,0,1505,0,0,0,0,1147,1611,0,0,1698,1982,0,0,0,0,0,0,0,0,0.434,0.602,151387,0.619,0.0,-11.751,0.0768,0.902,139.6,0.364,"['rock-and-roll', 'rockabilly']"
2374,2374,Livin' Thing,Electric Light Orchestra,2hdNya0b6Cc2YJ8IyaQIWp,1976,0,1507,747,1227,1181,1325,1403,1619,1852,1496,1485,1719,1236,1190,1407,1459,1150,1245,1220,1348,0.583,0.5489999999999999,212307,0.6509999999999999,0.0,-7.097,0.0323,0.368,122.818,0.121,"['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
2375,2375,Long Tall Glasses,Leo Sayer,5QbvBDg16GqzMYCQWSxJU5,1974,0,1509,0,1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.645,192013,0.887,0.000324,-7.206,0.0633,0.784,142.999,0.138,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock']"
2376,2376,Man Of Action ,Les Reed Orchestra,4EKIk1NhmFeMxz0Fzy8CBJ,1970,0,1510,1563,1821,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2377,2377,Miss Wonderful,Wally Tax,5TbOB1yVo6NqFt6Rqne9Vg,1974,0,1512,1505,0,0,1791,1571,1770,0,1986,1836,1906,0,0,0,0,0,0,0,0,0.0338,0.431,169596,0.6809999999999999,0.0,-9.177,0.0337,0.736,132.112,0.387,['nederpop']
2378,2378,Needles And Pins,Smokie,7MXA6SQO94JALqhIc0W209,1977,0,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169,0.6829999999999999,167360,0.728,0.0,-11.472999999999999,0.0284,0.767,122.01299999999999,0.0416,"['classic uk pop', 'europop', 'mellow gold', 'soft rock']"
2379,2379,Play With Fire,Rolling Stones,30V02AmDYMRvrHE4L8cZAo,1965,0,1519,0,0,0,0,0,0,0,0,0,1955,0,0,1930,0,0,0,0,0,0.17800000000000002,0.578,133320,0.429,6.01e-05,-9.601,0.0268,0.0889,108.738,0.171,"['album rock', 'british invasion', 'classic rock', 'rock']"
2380,2380,Poison Arrow,ABC,7abGerACQx9G1OBqHYFKAb,1982,0,1520,1581,1832,1871,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.736,204267,0.8759999999999999,0.0077599999999999995,-5.894,0.0839,0.802,125.84299999999999,0.11900000000000001,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']"
2381,2381,Promised You A Miracle,Simple Minds,7nfb3iy0zjqk5N44LQM2vg,1982,0,1521,1099,885,866,1141,1343,1402,1692,1307,1672,1793,1811,1569,1458,1443,1701,0,0,0,0.00157,0.674,267707,0.75,0.0586,-8.515,0.0284,0.7929999999999999,113.804,0.34299999999999997,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']"
2382,2382,Sign Your Name,Terence Trent D'Arby,3lIpkjFnRxJ6Uvm8DgtgfV,1988,0,1523,1714,1987,1668,1758,1833,1934,0,1942,0,1880,1989,0,0,0,0,0,0,0,0.20199999999999999,0.899,276533,0.42100000000000004,4.94e-06,-11.238,0.0511,0.852,109.148,0.0864,"['dance rock', 'new romantic', 'new wave', 'new wave pop']"
2383,2383,Summertime,Billy Stewart,5szInfSkmLz5EH38yZ2rhz,1966,0,1527,1952,1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,0.601,262440,0.638,8.329999999999999e-05,-6.7170000000000005,0.0667,0.603,113.271,0.252,0
2384,2384,The Wanderer,Status Quo,3Hl8JijCnvsnSoGSrEsTL1,1984,0,1530,762,1881,1937,1571,1496,1798,0,1865,0,0,0,0,0,0,0,0,0,0,0.17800000000000002,0.601,208000,0.7959999999999999,6.18e-06,-3.6519999999999997,0.0348,0.841,124.772,0.114,"['album rock', 'blues rock', 'british blues', 'classic rock', 'classic uk pop', 'glam rock', 'hard rock', 'rock']"
2385,2385,Venus,Bananarama,4XX1pFUkQOZTYp6Hb6a6Ae,1986,0,1532,0,1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883,0.722,229165,0.961,0.61,-4.812,0.0514,0.91,126.113,0.278,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
2386,2386,Waterfall,Triumvirat,5AqT9t97Wrx7z6hhJP2jRM,1978,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0.59,218907,0.534,0.00618,-10.610999999999999,0.0254,0.621,100.184,0.0695,"['art rock', 'italian progressive rock', 'krautrock', 'progressive rock', 'symphonic rock']"
2387,2387,Wherever I Lay My Hat (That's My Home),Paul Young,3yzM3pkIF5rlllUAAhFPx7,1983,0,1535,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.61,250160,0.39,0.0,-12.959000000000001,0.0576,0.536,88.98899999999999,0.0888,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
2388,2388,Wind En Zeilen,Splitsing,3s5Wr7mefs8cduakfO6cLR,1985,0,1536,1502,1653,1711,1879,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0.49,271400,0.868,5.9499999999999996e-05,-8.384,0.0562,0.593,130.885,0.336,0
2389,2389,Zondag,Rob de Nijs,2PmaEYL0IBSdumcG4KUYhI,1980,0,1538,899,1698,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0.575,182507,0.8320000000000001,0.0,-7.167999999999999,0.0331,0.8690000000000001,126.47200000000001,0.245,"['dutch pop', 'dutch rock', 'levenslied', 'nederpop']"
2390,2390,All At Once,Whitney Houston,0g8Q1Pmem92k7PzI3VLWKz,1985,0,1539,0,0,0,0,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0.539,0.58,268600,0.325,0.0,-16.16,0.0294,0.342,132.548,0.135,"['dance pop', 'pop', 'urban contemporary']"
2391,2391,All The Love In The World,Consortium,3Bq2bknrCaIwX5RarDXJNx,1969,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5489999999999999,0.39399999999999996,169293,0.6609999999999999,8.98e-05,-3.949,0.0288,0.5660000000000001,97.501,0.257,0
2392,2392,Baby Jane,Rod Stewart,1wrT33b6HuKlpk9ziscEUY,1983,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0.6409999999999999,283493,0.7959999999999999,0.00011499999999999999,-8.56,0.0407,0.727,123.229,0.358,"['mellow gold', 'soft rock']"
2393,2393,Because I Love,Majority One,60yBHoZnn2Go6DJT6U9cSe,1971,0,1544,0,1699,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9640000000000001,0.45299999999999996,208827,0.12300000000000001,0.0049,-18.95,0.0377,0.32299999999999995,58.989,0.0805,0
2394,2394,Blanket On The Ground,Billy Jo Spears,7mTBUlWPquXPQzDg8yGLlJ,1975,0,1546,1356,0,1923,1667,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39399999999999996,0.465,215360,0.519,0.00156,-11.819,0.0239,0.8809999999999999,86.6,0.204,['classic country pop']
2395,2395,Don't Stop 'til You Get Enough,Michael Jackson,46eu3SBuFCXWsPT39Yg3tJ,1979,0,1549,620,1013,1506,1376,1704,1647,0,1786,523,1170,1165,1025,1186,1211,1241,1206,1091,851,0.126,0.878,365467,0.821,0.0461,-9.875,0.08900000000000001,0.9470000000000001,118.881,0.183,"['pop', 'r&b', 'soul']"
2396,2396,Dong-Dong-Di-Ki-Di-Gi-Dong,Golden Earrings,2jHMebEWg79weD5FkYz44X,1968,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225,0.737,180453,0.821,0.0,-7.709,0.0327,0.9890000000000001,128.79399999999998,0.217,"['album rock', 'classic rock', 'dutch pop', 'dutch prog', 'dutch rock', 'hard rock', 'nederpop', 'rock']"
2397,2397,Guitar Tango,Shadows,46zhcxPOh0Mgk84SHPm8cd,1962,0,1553,1428,1551,1781,1869,1845,1893,1933,1770,0,0,0,0,0,0,0,0,0,0,0.141,0.423,179827,0.649,0.7659999999999999,-6.886,0.0304,0.7659999999999999,129.95,0.243,"['adult standards', 'brill building pop', 'british invasion', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'rockabilly']"
2398,2398,Hazy Shade Of Winter,Bangles,0P2vAvvWni2tNXOdbH3JFk,1988,0,1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008870000000000001,0.48,167160,0.866,0.0,-7.142,0.0446,0.41100000000000003,150.43,0.09699999999999999,"['album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'paisley underground', 'pop rock', 'rock', 'soft rock']"
2399,2399,"Help Me, Rhonda",Beach Boys,3haZcHm3HydDVxm3je3Zmg,1965,0,1556,1601,1733,1585,1563,1852,1857,1835,1711,0,0,0,0,0,0,0,0,0,0,0.311,0.544,168240,0.748,0.0007160000000000001,-6.242999999999999,0.0298,0.825,139.739,0.0633,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']"
2400,2400,Little Children,Billy J. Kramer & the Dakotas,1i9KZctiFjJwuD2LFTThqN,1964,0,1564,0,0,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,0.5760000000000001,167507,0.528,3.64e-05,-9.832,0.0325,0.7070000000000001,104.979,0.156,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']"
2401,2401,Look Through Any Window,Hollies,3PWGOe61M4iHWPkhOo0yoT,1965,0,1565,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722,0.491,137133,0.774,0.00159,-6.775,0.0326,0.8240000000000001,137.192,0.247,"['album rock', 'art rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']"
2402,2402,Missing You,John Waite,1Qrdlkgg9I4J7r3P4kZNwr,1984,0,1569,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052000000000000005,0.552,269760,0.552,0.0,-9.736,0.0364,0.593,208.571,0.046,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
2403,2403,Mr. Spaceman,Byrds,6TZYGQ2djryNbg98vV5Prg,1966,0,1570,0,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.583,129507,0.708,0.0,-8.958,0.0356,0.927,107.87,0.271,"['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'classic uk pop', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']"
2404,2404,New York State Of Mind,Billy Joel,6yjKlmm7vOszkXEUku1EM1,1976,0,1572,865,991,1705,1052,1149,1122,1009,1126,1216,891,1048,1214,973,493,726,840,813,1157,0.495,0.506,362400,0.373,3.72e-05,-9.472999999999999,0.0347,0.195,121.26799999999999,0.324,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']"
2405,2405,Nothing's Gonna Stop Us Now,Starship,3X7uFMzJrEE0sxn62qd8Ch,1987,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298,0.643,270333,0.8009999999999999,0.0,-4.921,0.0228,0.534,95.988,0.0719,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
2406,2406,Radio Africa,Latin Quarter,63oVmll5h3RtF2pDJMpLiw,1985,0,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.753,233333,0.289,3.79e-06,-16.436,0.055999999999999994,0.763,136.898,0.313,0
2407,2407,The Pretender,Jackson Browne,7Gr61S9VTm8fcYfAo4Fd9g,1976,0,1581,0,961,1208,1062,1592,1540,1514,1411,1591,1456,1572,1789,1842,1731,0,0,0,0,0.158,0.62,351000,0.529,0.0,-7.976,0.0306,0.63,103.18,0.228,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
2408,2408,Be My Baby,The Ronettes,2G2YzndIA6jeWFPBXhUjh5,1963,0,1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18100000000000002,0.511,160907,0.769,0.0,-7.032,0.042,0.818,129.657,0.0921,"['brill building pop', 'classic girl group', 'motown', 'rock-and-roll', 'soul']"
2409,2409,Colours,Donovan,4aDBO2DBS6XPhnyHhALxYz,1965,0,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627,0.45799999999999996,165200,0.621,0.00806,-11.507,0.0262,0.696,101.74799999999999,0.304,"['art rock', 'british folk', 'british invasion', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'traditional folk']"
2410,2410,Don't Bring Me Down,Pretty Things,4w2ssaS47rnYb4IrQL3Cwj,1964,0,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322,0.544,130357,0.682,0.498,-9.243,0.0638,0.8140000000000001,98.602,0.0931,"['art rock', 'blues rock', 'british blues', 'british invasion', 'classic garage rock', 'classic rock', 'classic uk pop', 'country rock', 'experimental', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock', 'pub rock']"
